DIA,HORA,HORIZONTE,MODELO,ACCION_REAL,ACCION_IA,SOC_REAL,SOC_IA
850,10,T=2h,GRU,-0.5,-0.3494,0.3737,0.5342
850,11,T=2h,GRU,0.1456,-0.0602,0.512,0.3183
850,12,T=2h,GRU,0.242,-0.1356,0.7419,0.3746
850,13,T=2h,GRU,-0.2218,-0.2556,0.5084,0.4979
850,14,T=2h,GRU,-0.293,-0.2657,0.2,0.178
850,15,T=2h,GRU,0.0,-0.0042,0.2,0.2058
850,16,T=2h,GRU,0.0,-0.0018,0.2,0.1957
850,17,T=2h,GRU,0.0,0.0176,0.2,0.22
850,18,T=2h,GRU,0.0,-0.0028,0.2,0.1911
850,19,T=2h,GRU,0.0,-0.0066,0.2,0.1983
850,20,T=2h,GRU,0.0,0.0322,0.2,0.2371
850,21,T=2h,GRU,0.0,0.1393,0.2,0.332
850,22,T=2h,GRU,0.1124,0.1861,0.3068,0.3757
850,23,T=2h,GRU,0.3,0.2762,0.5918,0.571
851,0,T=2h,GRU,0.1837,0.0783,0.9,0.8108
851,1,T=2h,GRU,0.0,-0.0094,0.9,0.8879
851,2,T=2h,GRU,0.0,-0.0008,0.9,0.899
851,3,T=2h,GRU,0.0,0.0011,0.9,0.9052
851,4,T=2h,GRU,0.0,-0.0007,0.9,0.9022
851,5,T=2h,GRU,0.0,0.001,0.9,0.9021
851,6,T=2h,GRU,0.0,0.0018,0.9,0.8988
851,7,T=2h,GRU,0.0,1e-04,0.9,0.9039
851,8,T=2h,GRU,0.0,-0.0648,0.9,0.8292
851,9,T=2h,GRU,-0.165,-0.3177,0.7263,0.5555
851,10,T=2h,GRU,0.0,-0.235,0.7263,0.4863
851,11,T=2h,GRU,-0.5,-0.4829,0.2,0.2335
851,12,T=2h,GRU,0.0,-0.0013,0.2,0.1995
851,13,T=2h,GRU,0.0,0.0031,0.2,0.201
851,14,T=2h,GRU,0.0,-0.0055,0.2,0.1962
851,15,T=2h,GRU,0.0,-0.0038,0.2,0.199
851,16,T=2h,GRU,0.0,1e-04,0.2,0.2001
851,17,T=2h,GRU,0.0,0.007,0.2,0.2201
851,18,T=2h,GRU,0.0,-0.0069,0.2,0.1931
851,19,T=2h,GRU,0.0,-0.0067,0.2,0.1966
851,20,T=2h,GRU,0.0,0.0996,0.2,0.2932
851,21,T=2h,GRU,0.2531,0.1888,0.4404,0.3787
851,22,T=2h,GRU,0.0,0.1765,0.4404,0.6051
851,23,T=2h,GRU,0.3,0.3319,0.7254,0.763
852,0,T=2h,GRU,0.0,0.1045,0.5494,0.6428
852,1,T=2h,GRU,0.3,0.2794,0.8344,0.8163
852,2,T=2h,GRU,0.0691,0.0608,0.9,0.8961
852,3,T=2h,GRU,0.0,0.0081,0.9,0.9092
852,4,T=2h,GRU,0.0,-0.0023,0.9,0.9005
852,5,T=2h,GRU,0.0,0.0037,0.9,0.9086
852,6,T=2h,GRU,0.0,0.0007,0.9,0.8986
852,7,T=2h,GRU,0.0,0.003,0.9,0.9017
852,8,T=2h,GRU,0.0,0.003,0.9,0.9067
852,9,T=2h,GRU,0.0,-0.0143,0.9,0.8871
852,10,T=2h,GRU,0.0,-0.2086,0.9,0.6751
852,11,T=2h,GRU,-0.5,-0.482,0.3737,0.394
852,12,T=2h,GRU,-0.165,-0.1356,0.2,0.2372
852,13,T=2h,GRU,0.0,0.004,0.2,0.2103
852,14,T=2h,GRU,0.0,-0.0079,0.2,0.1957
852,15,T=2h,GRU,0.0,0.0025,0.2,0.2014
852,16,T=2h,GRU,0.0,0.0042,0.2,0.2046
852,17,T=2h,GRU,0.0,0.005,0.2,0.2106
852,18,T=2h,GRU,0.0,0.0027,0.2,0.2014
852,19,T=2h,GRU,0.0,0.0065,0.2,0.1965
852,20,T=2h,GRU,0.0,0.0412,0.2,0.2379
852,21,T=2h,GRU,0.0,0.0678,0.2,0.2656
852,22,T=2h,GRU,0.3,0.1852,0.485,0.3753
852,23,T=2h,GRU,0.0677,0.2019,0.5494,0.6792
853,0,T=2h,GRU,-0.5,-0.31,0.2393,0.4433
853,1,T=2h,GRU,0.3,0.2887,0.5243,0.5315
853,2,T=2h,GRU,0.3,0.1217,0.8093,0.6374
853,3,T=2h,GRU,0.0954,0.0862,0.9,0.8958
853,4,T=2h,GRU,0.0,0.0025,0.9,0.8938
853,5,T=2h,GRU,0.0,-0.0021,0.9,0.9001
853,6,T=2h,GRU,0.0,0.0035,0.9,0.9076
853,7,T=2h,GRU,0.0,0.001,0.9,0.9039
853,8,T=2h,GRU,0.0,0.002,0.9,0.9001
853,9,T=2h,GRU,0.0,0.0015,0.9,0.8992
853,10,T=2h,GRU,0.0,0.0025,0.9,0.901
853,11,T=2h,GRU,0.0,0.0013,0.9,0.8989
853,12,T=2h,GRU,0.0,-0.0083,0.9,0.8985
853,13,T=2h,GRU,-0.5,-0.1835,0.3737,0.6984
853,14,T=2h,GRU,0.0,-0.1189,0.3737,0.2406
853,15,T=2h,GRU,0.0,-0.0342,0.3737,0.3367
853,16,T=2h,GRU,-0.165,-0.1225,0.2,0.247
853,17,T=2h,GRU,0.0,-0.0029,0.2,0.1947
853,18,T=2h,GRU,0.0,0.002,0.2,0.1985
853,19,T=2h,GRU,0.0,-0.0047,0.2,0.196
853,20,T=2h,GRU,0.0,0.0029,0.2,0.2065
853,21,T=2h,GRU,0.0,0.0091,0.2,0.2069
853,22,T=2h,GRU,0.2954,0.0483,0.4807,0.2467
853,23,T=2h,GRU,0.3,0.3167,0.7657,0.7794
854,0,T=2h,GRU,0.2557,0.165,0.9,0.8242
854,1,T=2h,GRU,0.0,-0.0144,0.9,0.8839
854,2,T=2h,GRU,0.0,0.0038,0.9,0.9009
854,3,T=2h,GRU,0.0,-0.0,0.9,0.9015
854,4,T=2h,GRU,0.0,-0.0045,0.9,0.893
854,5,T=2h,GRU,0.0,0.0024,0.9,0.8989
854,6,T=2h,GRU,0.0,0.0007,0.9,0.8995
854,7,T=2h,GRU,0.0,0.0003,0.9,0.9058
854,8,T=2h,GRU,0.0,-0.0085,0.9,0.8957
854,9,T=2h,GRU,0.0,-0.0983,0.9,0.7787
854,10,T=2h,GRU,-0.5,-0.4903,0.3737,0.3843
854,11,T=2h,GRU,-0.165,-0.1314,0.2,0.233
854,12,T=2h,GRU,0.0413,0.0161,0.2392,0.2093
854,13,T=2h,GRU,-0.0373,0.0071,0.2,0.2235
854,14,T=2h,GRU,0.0,-0.0271,0.2,0.1735
854,15,T=2h,GRU,0.0,0.0002,0.2,0.2004
854,16,T=2h,GRU,0.0,-0.007,0.2,0.1969
854,17,T=2h,GRU,0.0,-0.002,0.2,0.2017
854,18,T=2h,GRU,0.0,-0.0055,0.2,0.1995
854,19,T=2h,GRU,0.0,0.0168,0.2,0.2156
854,20,T=2h,GRU,0.0,0.035,0.2,0.233
854,21,T=2h,GRU,0.0,0.0788,0.2,0.2756
854,22,T=2h,GRU,0.3,0.2678,0.485,0.4625
854,23,T=2h,GRU,0.1811,0.18,0.6571,0.6516
855,0,T=2h,GRU,0.0,0.1049,0.4007,0.4837
855,1,T=2h,GRU,0.3,0.2965,0.6857,0.6848
855,2,T=2h,GRU,0.2256,0.1825,0.9,0.8651
855,3,T=2h,GRU,0.0,-0.008,0.9,0.8887
855,4,T=2h,GRU,0.0,0.0035,0.9,0.9019
855,5,T=2h,GRU,0.0,0.0006,0.9,0.8999
855,6,T=2h,GRU,0.0,0.0046,0.9,0.9037
855,7,T=2h,GRU,0.0,-0.0019,0.9,0.8978
855,8,T=2h,GRU,0.0,0.0013,0.9,0.9008
855,9,T=2h,GRU,0.0,-0.0068,0.9,0.8913
855,10,T=2h,GRU,0.0,0.0008,0.9,0.8933
855,11,T=2h,GRU,0.0,0.0053,0.9,0.8962
855,12,T=2h,GRU,-0.2222,-0.2263,0.6662,0.6648
855,13,T=2h,GRU,-0.4042,-0.4537,0.2407,0.1958
855,14,T=2h,GRU,0.0,-0.0395,0.2407,0.1799
855,15,T=2h,GRU,-0.0386,-0.0244,0.2,0.1968
855,16,T=2h,GRU,0.0,-0.0072,0.2,0.1973
855,17,T=2h,GRU,0.0,-0.0052,0.2,0.1957
855,18,T=2h,GRU,0.0,-0.0024,0.2,0.199
855,19,T=2h,GRU,0.0,-0.0023,0.2,0.1945
855,20,T=2h,GRU,0.0,0.0058,0.2,0.2106
855,21,T=2h,GRU,0.0,0.0224,0.2,0.2194
855,22,T=2h,GRU,0.0,0.1117,0.2,0.2998
855,23,T=2h,GRU,0.2113,0.0529,0.4007,0.2594
856,0,T=2h,GRU,0.0,0.1418,0.369,0.4908
856,1,T=2h,GRU,0.0,-0.0513,0.369,0.3072
856,2,T=2h,GRU,0.3,0.2117,0.654,0.5717
856,3,T=2h,GRU,0.2589,0.2373,0.9,0.8817
856,4,T=2h,GRU,0.0,-0.0043,0.9,0.8907
856,5,T=2h,GRU,0.0,0.0002,0.9,0.9008
856,6,T=2h,GRU,0.0,-0.002,0.9,0.9006
856,7,T=2h,GRU,0.0,0.0071,0.9,0.9076
856,8,T=2h,GRU,0.0,0.0024,0.9,0.901
856,9,T=2h,GRU,0.0,-0.0009,0.9,0.8982
856,10,T=2h,GRU,0.0,-0.0004,0.9,0.8996
856,11,T=2h,GRU,0.0,-0.031,0.9,0.8816
856,12,T=2h,GRU,0.0,-0.012,0.9,0.8942
856,13,T=2h,GRU,-0.5,-0.4614,0.3737,0.4099
856,14,T=2h,GRU,0.0,0.0276,0.3737,0.4005
856,15,T=2h,GRU,-0.165,-0.1425,0.2,0.2276
856,16,T=2h,GRU,0.0,-0.008,0.2,0.1985
856,17,T=2h,GRU,0.0,-0.0026,0.2,0.1974
856,18,T=2h,GRU,0.0,0.0009,0.2,0.1981
856,19,T=2h,GRU,0.0,0.0009,0.2,0.2001
856,20,T=2h,GRU,0.0,-0.0058,0.2,0.195
856,21,T=2h,GRU,0.0,0.0228,0.2,0.2197
856,22,T=2h,GRU,0.0,0.0577,0.2,0.2543
856,23,T=2h,GRU,0.1779,0.1622,0.369,0.353
857,0,T=2h,GRU,0.1963,0.1473,0.9,0.8663
857,1,T=2h,GRU,0.0,-0.0144,0.9,0.8842
857,2,T=2h,GRU,0.0,-0.0,0.9,0.9038
857,3,T=2h,GRU,0.0,-0.001,0.9,0.8999
857,4,T=2h,GRU,0.0,0.0022,0.9,0.9053
857,5,T=2h,GRU,0.0,-0.0005,0.9,0.9004
857,6,T=2h,GRU,0.0,0.0013,0.9,0.8979
857,7,T=2h,GRU,0.0,-0.0006,0.9,0.9036
857,8,T=2h,GRU,0.0,0.0046,0.9,0.9097
857,9,T=2h,GRU,-0.5,-0.0803,0.3737,0.8085
857,10,T=2h,GRU,0.0,0.019,0.3737,0.4078
857,11,T=2h,GRU,-0.165,-0.1264,0.2,0.251
857,12,T=2h,GRU,0.0,-0.0017,0.2,0.2044
857,13,T=2h,GRU,0.0,0.0031,0.2,0.2048
857,14,T=2h,GRU,0.0,-0.0002,0.2,0.2005
857,15,T=2h,GRU,0.0,0.0003,0.2,0.1997
857,16,T=2h,GRU,0.0,-0.0012,0.2,0.2024
857,17,T=2h,GRU,0.0,0.0054,0.2,0.2088
857,18,T=2h,GRU,0.0,0.0052,0.2,0.204
857,19,T=2h,GRU,0.0,-0.0022,0.2,0.1963
857,20,T=2h,GRU,0.0,-0.011,0.2,0.1891
857,21,T=2h,GRU,0.2406,0.0967,0.4285,0.2905
857,22,T=2h,GRU,0.3,0.192,0.7135,0.6052
857,23,T=2h,GRU,0.0,0.1201,0.7135,0.8373
858,0,T=2h,GRU,0.0348,-0.0833,0.615,0.4917
858,1,T=2h,GRU,0.3,0.2901,0.9,0.8797
858,2,T=2h,GRU,0.0,-0.0196,0.9,0.8819
858,3,T=2h,GRU,0.0,-0.0197,0.9,0.8563
858,4,T=2h,GRU,0.0,-0.0126,0.9,0.8655
858,5,T=2h,GRU,0.0,0.0007,0.9,0.9042
858,6,T=2h,GRU,0.0,0.0012,0.9,0.8987
858,7,T=2h,GRU,0.0,0.0006,0.9,0.9004
858,8,T=2h,GRU,0.0,0.003,0.9,0.9082
858,9,T=2h,GRU,0.0,0.0025,0.9,0.9049
858,10,T=2h,GRU,0.0,-0.2942,0.9,0.5884
858,11,T=2h,GRU,-0.165,-0.3595,0.7263,0.5199
858,12,T=2h,GRU,-0.5,-0.5065,0.2,0.1877
858,13,T=2h,GRU,0.0,0.0053,0.2,0.204
858,14,T=2h,GRU,0.0,0.0052,0.2,0.2054
858,15,T=2h,GRU,0.0,0.0022,0.2,0.203
858,16,T=2h,GRU,0.0,0.0005,0.2,0.2013
858,17,T=2h,GRU,0.0,-0.0076,0.2,0.1951
858,18,T=2h,GRU,0.0,-0.0061,0.2,0.1989
858,19,T=2h,GRU,0.0,-0.0072,0.2,0.1932
858,20,T=2h,GRU,0.0,0.0505,0.2,0.2463
858,21,T=2h,GRU,0.0,-0.0121,0.2,0.1979
858,22,T=2h,GRU,0.102,0.0836,0.2969,0.2804
858,23,T=2h,GRU,0.3,0.2692,0.5819,0.5598
859,0,T=2h,GRU,0.3,0.1676,0.8427,0.716
859,1,T=2h,GRU,0.0603,0.049,0.9,0.8932
859,2,T=2h,GRU,0.0,0.0127,0.9,0.9023
859,3,T=2h,GRU,0.0,0.0059,0.9,0.8999
859,4,T=2h,GRU,0.0,0.0012,0.9,0.9004
859,5,T=2h,GRU,0.0,-0.0029,0.9,0.9013
859,6,T=2h,GRU,0.0,0.0002,0.9,0.9066
859,7,T=2h,GRU,0.0,-0.0017,0.9,0.8967
859,8,T=2h,GRU,0.0,0.0025,0.9,0.9008
859,9,T=2h,GRU,0.0,0.002,0.9,0.9029
859,10,T=2h,GRU,0.0,0.0028,0.9,0.902
859,11,T=2h,GRU,-0.165,-0.1742,0.7263,0.7046
859,12,T=2h,GRU,0.0,-0.115,0.7263,0.6091
859,13,T=2h,GRU,0.0,-0.0165,0.7263,0.7048
859,14,T=2h,GRU,-0.5,-0.4762,0.2,0.2117
859,15,T=2h,GRU,0.0,-0.0047,0.2,0.1988
859,16,T=2h,GRU,0.0,-0.0048,0.2,0.197
859,17,T=2h,GRU,0.0,0.0038,0.2,0.1996
859,18,T=2h,GRU,0.0,-0.0015,0.2,0.1981
859,19,T=2h,GRU,0.0,0.0011,0.2,0.2051
859,20,T=2h,GRU,0.0,0.002,0.2,0.1968
859,21,T=2h,GRU,0.0765,0.0214,0.2727,0.2181
859,22,T=2h,GRU,0.0,-0.082,0.2727,0.1928
859,23,T=2h,GRU,0.3,0.261,0.5577,0.512
860,0,T=2h,GRU,0.3,0.1685,0.7701,0.6386
860,1,T=2h,GRU,0.1367,0.0084,0.9,0.7834
860,2,T=2h,GRU,0.0,-0.0088,0.9,0.8733
860,3,T=2h,GRU,0.0,-0.0085,0.9,0.8814
860,4,T=2h,GRU,0.0,-0.0002,0.9,0.8992
860,5,T=2h,GRU,0.0,0.0008,0.9,0.8959
860,6,T=2h,GRU,0.0,0.0029,0.9,0.9018
860,7,T=2h,GRU,0.0,-0.0017,0.9,0.8991
860,8,T=2h,GRU,0.0,-0.0029,0.9,0.9039
860,9,T=2h,GRU,-0.5,-0.1243,0.3737,0.7548
860,10,T=2h,GRU,0.0,-0.0057,0.3737,0.3822
860,11,T=2h,GRU,0.0,-0.1077,0.3737,0.2721
860,12,T=2h,GRU,0.0,-0.0575,0.3737,0.3104
860,13,T=2h,GRU,-0.165,-0.1141,0.2,0.2447
860,14,T=2h,GRU,0.0,0.0324,0.2,0.2319
860,15,T=2h,GRU,0.0,0.0016,0.2,0.2013
860,16,T=2h,GRU,0.0,-0.0097,0.2,0.192
860,17,T=2h,GRU,0.0,-0.0009,0.2,0.1991
860,18,T=2h,GRU,0.0,-0.0005,0.2,0.2056
860,19,T=2h,GRU,0.0,0.0114,0.2,0.2139
860,20,T=2h,GRU,0.0,0.1165,0.2,0.3109
860,21,T=2h,GRU,0.0,0.2256,0.2,0.4129
860,22,T=2h,GRU,1e-04,0.2099,0.2001,0.4028
860,23,T=2h,GRU,0.3,0.23,0.4851,0.4214
861,0,T=2h,GRU,0.3,0.1293,0.7311,0.5589
861,1,T=2h,GRU,0.1778,0.1272,0.9,0.8628
861,2,T=2h,GRU,0.0,-0.0094,0.9,0.8862
861,3,T=2h,GRU,0.0,-0.0087,0.9,0.8818
861,4,T=2h,GRU,0.0,0.0019,0.9,0.9004
861,5,T=2h,GRU,0.0,0.0039,0.9,0.9064
861,6,T=2h,GRU,0.0,0.0024,0.9,0.8979
861,7,T=2h,GRU,0.0,-0.0004,0.9,0.906
861,8,T=2h,GRU,0.0,-0.0688,0.9,0.8276
861,9,T=2h,GRU,0.0,-0.0382,0.9,0.8583
861,10,T=2h,GRU,-0.5,-0.2613,0.3737,0.6183
861,11,T=2h,GRU,0.0,-0.0385,0.3737,0.3394
861,12,T=2h,GRU,-0.165,-0.1094,0.2,0.2442
861,13,T=2h,GRU,0.0,0.004,0.2,0.2037
861,14,T=2h,GRU,0.0,0.0129,0.2,0.2023
861,15,T=2h,GRU,0.0,-0.0005,0.2,0.1985
861,16,T=2h,GRU,0.0,0.0118,0.2,0.2075
861,17,T=2h,GRU,0.0,-0.0146,0.2,0.191
861,18,T=2h,GRU,0.0,-0.0037,0.2,0.1922
861,19,T=2h,GRU,0.0,0.0159,0.2,0.215
861,20,T=2h,GRU,0.0,0.0567,0.2,0.2584
861,21,T=2h,GRU,0.259,0.194,0.4461,0.3816
861,22,T=2h,GRU,0.0,0.0996,0.4461,0.5384
861,23,T=2h,GRU,0.0,0.147,0.4461,0.5776
862,0,T=2h,GRU,0.2284,0.147,0.615,0.5285
862,1,T=2h,GRU,0.3,0.1781,0.9,0.7881
862,2,T=2h,GRU,0.0,-0.0082,0.9,0.8886
862,3,T=2h,GRU,0.0,-0.0013,0.9,0.9009
862,4,T=2h,GRU,0.0,0.0022,0.9,0.9068
862,5,T=2h,GRU,0.0,0.0,0.9,0.8987
862,6,T=2h,GRU,0.0,0.0009,0.9,0.8993
862,7,T=2h,GRU,0.0,-0.0014,0.9,0.9064
862,8,T=2h,GRU,0.0,-0.0079,0.9,0.9008
862,9,T=2h,GRU,-0.4652,-0.3044,0.4103,0.5746
862,10,T=2h,GRU,0.0,0.0003,0.4103,0.416
862,11,T=2h,GRU,-0.1998,-0.1288,0.2,0.2682
862,12,T=2h,GRU,0.1484,-0.0142,0.341,0.183
862,13,T=2h,GRU,0.3,-0.0343,0.626,0.327
862,14,T=2h,GRU,-0.4047,0.0476,0.2,0.716
862,15,T=2h,GRU,0.0,-0.0387,0.2,0.1681
862,16,T=2h,GRU,0.0,-0.0091,0.2,0.1969
862,17,T=2h,GRU,0.0,-0.0066,0.2,0.1917
862,18,T=2h,GRU,0.0,0.0018,0.2,0.2044
862,19,T=2h,GRU,0.0,-0.0013,0.2,0.2075
862,20,T=2h,GRU,0.0,0.034,0.2,0.2348
862,21,T=2h,GRU,0.3,0.175,0.485,0.3645
862,22,T=2h,GRU,0.0,0.0617,0.485,0.5338
862,23,T=2h,GRU,-0.0827,-0.0014,0.398,0.466
863,0,T=2h,GRU,-0.3033,-0.3087,0.2,0.2112
863,1,T=2h,GRU,0.0,0.0637,0.2,0.2453
863,2,T=2h,GRU,0.3,0.2253,0.485,0.413
863,3,T=2h,GRU,0.3,0.2038,0.77,0.6715
863,4,T=2h,GRU,0.1368,0.0903,0.9,0.866
863,5,T=2h,GRU,0.0,0.0086,0.9,0.8984
863,6,T=2h,GRU,0.0,0.0024,0.9,0.9009
863,7,T=2h,GRU,0.0,0.0026,0.9,0.902
863,8,T=2h,GRU,0.0,0.0014,0.9,0.9002
863,9,T=2h,GRU,0.0,-0.0026,0.9,0.897
863,10,T=2h,GRU,0.0,-0.0029,0.9,0.8978
863,11,T=2h,GRU,0.0,0.0067,0.9,0.9076
863,12,T=2h,GRU,0.0,-0.0214,0.9,0.8803
863,13,T=2h,GRU,0.0,-0.0528,0.9,0.8485
863,14,T=2h,GRU,-0.165,-0.0786,0.7263,0.8141
863,15,T=2h,GRU,-0.5,-0.4893,0.2,0.1863
863,16,T=2h,GRU,0.0,-0.0061,0.2,0.1944
863,17,T=2h,GRU,0.0,0.0002,0.2,0.1997
863,18,T=2h,GRU,0.0,-0.0006,0.2,0.198
863,19,T=2h,GRU,0.0,-0.0009,0.2,0.1977
863,20,T=2h,GRU,0.0,-0.002,0.2,0.1981
863,21,T=2h,GRU,0.0,0.0006,0.2,0.2042
863,22,T=2h,GRU,0.0361,0.0244,0.2343,0.2227
863,23,T=2h,GRU,0.3,0.1171,0.5193,0.3443
864,0,T=2h,GRU,0.0,0.1092,0.7384,0.8579
864,1,T=2h,GRU,0.1701,0.1773,0.9,0.9131
864,2,T=2h,GRU,0.0,-0.0078,0.9,0.895
864,3,T=2h,GRU,0.0,0.0025,0.9,0.9083
864,4,T=2h,GRU,0.0,0.0005,0.9,0.9003
864,5,T=2h,GRU,0.0,-0.0024,0.9,0.9011
864,6,T=2h,GRU,0.0,0.0012,0.9,0.9072
864,7,T=2h,GRU,0.0,1e-04,0.9,0.8966
864,8,T=2h,GRU,0.0,0.0052,0.9,0.9039
864,9,T=2h,GRU,0.0,0.0003,0.9,0.9048
864,10,T=2h,GRU,-0.165,-0.1203,0.7263,0.7621
864,11,T=2h,GRU,0.0,0.0896,0.7263,0.8124
864,12,T=2h,GRU,0.0,-0.2288,0.7263,0.4917
864,13,T=2h,GRU,-0.5,-0.5078,0.2,0.1959
864,14,T=2h,GRU,0.0,0.0012,0.2,0.2031
864,15,T=2h,GRU,0.0,-0.0023,0.2,0.2002
864,16,T=2h,GRU,0.0,-0.007,0.2,0.1946
864,17,T=2h,GRU,0.0,0.0072,0.2,0.2017
864,18,T=2h,GRU,0.0,-0.0073,0.2,0.1927
864,19,T=2h,GRU,0.0,0.0071,0.2,0.1991
864,20,T=2h,GRU,0.0,-0.003,0.2,0.1991
864,21,T=2h,GRU,0.0,0.052,0.2,0.2532
864,22,T=2h,GRU,0.2667,0.116,0.4534,0.3121
864,23,T=2h,GRU,0.3,0.3376,0.7384,0.7766
865,0,T=2h,GRU,-0.2462,-0.1921,0.2,0.2615
865,1,T=2h,GRU,0.0,0.0491,0.2,0.2318
865,2,T=2h,GRU,0.1368,0.1455,0.33,0.3409
865,3,T=2h,GRU,0.3,0.1644,0.615,0.4839
865,4,T=2h,GRU,0.3,0.2739,0.9,0.8744
865,5,T=2h,GRU,0.0,0.0079,0.9,0.9027
865,6,T=2h,GRU,0.0,-0.0002,0.9,0.8998
865,7,T=2h,GRU,0.0,-0.0021,0.9,0.899
865,8,T=2h,GRU,0.0,0.0041,0.9,0.907
865,9,T=2h,GRU,0.0,0.003,0.9,0.9058
865,10,T=2h,GRU,0.0,0.0021,0.9,0.9026
865,11,T=2h,GRU,0.0,0.0002,0.9,0.9004
865,12,T=2h,GRU,0.0,0.0034,0.9,0.8983
865,13,T=2h,GRU,0.0,-0.0107,0.9,0.8946
865,14,T=2h,GRU,-0.165,-0.3149,0.7263,0.5633
865,15,T=2h,GRU,-0.5,-0.5079,0.2,0.1817
865,16,T=2h,GRU,0.0,0.0008,0.2,0.2011
865,17,T=2h,GRU,0.0,-0.0094,0.2,0.1924
865,18,T=2h,GRU,0.0,-0.004,0.2,0.1964
865,19,T=2h,GRU,0.0,-0.0007,0.2,0.1965
865,20,T=2h,GRU,0.0,-0.0032,0.2,0.1975
865,21,T=2h,GRU,0.0,0.0059,0.2,0.2059
865,22,T=2h,GRU,0.0,0.1077,0.2,0.302
865,23,T=2h,GRU,0.2728,0.1155,0.4592,0.3079
866,0,T=2h,GRU,0.0,0.0383,0.6665,0.7046
866,1,T=2h,GRU,0.2458,0.1064,0.9,0.7704
866,2,T=2h,GRU,0.0,-0.0109,0.9,0.8857
866,3,T=2h,GRU,0.0,0.002,0.9,0.8995
866,4,T=2h,GRU,0.0,-0.0004,0.9,0.9006
866,5,T=2h,GRU,0.0,0.0008,0.9,0.903
866,6,T=2h,GRU,0.0,0.0005,0.9,0.9017
866,7,T=2h,GRU,0.0,0.0014,0.9,0.897
866,8,T=2h,GRU,0.0,0.0041,0.9,0.9015
866,9,T=2h,GRU,0.0,0.0074,0.9,0.9044
866,10,T=2h,GRU,0.0,1e-04,0.9,0.9038
866,11,T=2h,GRU,-0.5,-0.2694,0.3737,0.6142
866,12,T=2h,GRU,0.0,-0.045,0.3737,0.3081
866,13,T=2h,GRU,-0.165,-0.1279,0.2,0.2387
866,14,T=2h,GRU,0.0,-0.0053,0.2,0.2021
866,15,T=2h,GRU,0.0,0.0007,0.2,0.2025
866,16,T=2h,GRU,0.0,-0.0083,0.2,0.1969
866,17,T=2h,GRU,0.0,0.0035,0.2,0.1964
866,18,T=2h,GRU,0.0,0.0011,0.2,0.1986
866,19,T=2h,GRU,0.0,0.0046,0.2,0.1978
866,20,T=2h,GRU,0.0,0.0058,0.2,0.1999
866,21,T=2h,GRU,0.0,0.0323,0.2,0.2305
866,22,T=2h,GRU,0.1911,0.064,0.3815,0.2651
866,23,T=2h,GRU,0.3,0.285,0.6665,0.6572
867,0,T=2h,GRU,-0.4494,-0.104,0.2,0.5581
867,1,T=2h,GRU,0.0,0.0212,0.2,0.2262
867,2,T=2h,GRU,0.3,0.2567,0.485,0.4517
867,3,T=2h,GRU,0.3,0.3422,0.77,0.8057
867,4,T=2h,GRU,0.1368,0.0989,0.9,0.8721
867,5,T=2h,GRU,0.0,-0.0066,0.9,0.8877
867,6,T=2h,GRU,0.0,0.0038,0.9,0.8996
867,7,T=2h,GRU,0.0,-0.0024,0.9,0.8968
867,8,T=2h,GRU,0.0,0.0066,0.9,0.91
867,9,T=2h,GRU,0.0,-0.0059,0.9,0.8943
867,10,T=2h,GRU,0.0,-0.0045,0.9,0.8951
867,11,T=2h,GRU,0.0,-0.0,0.9,0.8991
867,12,T=2h,GRU,0.0,-0.0085,0.9,0.8931
867,13,T=2h,GRU,0.0,-0.0235,0.9,0.8811
867,14,T=2h,GRU,0.0,-0.1903,0.9,0.6897
867,15,T=2h,GRU,-0.5,-0.5428,0.3737,0.314
867,16,T=2h,GRU,-0.165,-0.1551,0.2,0.2296
867,17,T=2h,GRU,0.0,-0.0101,0.2,0.1958
867,18,T=2h,GRU,0.0,-0.0012,0.2,0.1975
867,19,T=2h,GRU,0.0,-0.0008,0.2,0.1961
867,20,T=2h,GRU,0.0,0.0004,0.2,0.2038
867,21,T=2h,GRU,0.0,-0.009,0.2,0.1796
867,22,T=2h,GRU,0.1979,0.0508,0.388,0.2474
867,23,T=2h,GRU,0.3,0.2896,0.673,0.6603
868,0,T=2h,GRU,0.0,0.0959,0.6876,0.7878
868,1,T=2h,GRU,0.2236,0.1297,0.9,0.8211
868,2,T=2h,GRU,0.0,0.0012,0.9,0.8959
868,3,T=2h,GRU,0.0,0.0057,0.9,0.8998
868,4,T=2h,GRU,0.0,0.0037,0.9,0.9004
868,5,T=2h,GRU,0.0,-0.0021,0.9,0.9014
868,6,T=2h,GRU,0.0,0.0016,0.9,0.9052
868,7,T=2h,GRU,0.0,0.0023,0.9,0.9054
868,8,T=2h,GRU,0.0,0.0005,0.9,0.8975
868,9,T=2h,GRU,0.0,0.0063,0.9,0.9015
868,10,T=2h,GRU,0.0,0.0019,0.9,0.899
868,11,T=2h,GRU,0.0,-0.0128,0.9,0.8891
868,12,T=2h,GRU,-0.2182,-0.272,0.6704,0.6182
868,13,T=2h,GRU,0.0,0.0125,0.6704,0.6615
868,14,T=2h,GRU,0.0,-0.2725,0.6704,0.3794
868,15,T=2h,GRU,-0.4468,-0.4652,0.2,0.1991
868,16,T=2h,GRU,0.0,0.0072,0.2,0.2045
868,17,T=2h,GRU,0.0,-0.0025,0.2,0.1976
868,18,T=2h,GRU,0.0,0.0061,0.2,0.1967
